datetime,pm25,pm10,no2,o3,so2,co,aod,dust,temp,humidity,wind_spd,wind_dir,wind_gust,pressure,precip,cloud,blh
2024-01-08 22:00:00,31.0,46.2,40.8,49.0,81.2,900.0,0.22,3.0,1.5,93,1.35,42,2.3,923.0,0.0,100,
2024-01-08 23:00:00,26.5,39.8,37.5,51.0,66.5,856.0,0.22,3.0,1.3,95,1.34,27,2.4,922.4,0.0,100,
2024-01-09 00:00:00,21.9,33.1,32.6,55.0,52.5,772.0,0.22,3.0,0.7,95,1.66,33,2.6,922.2,0.0,100,
2024-01-09 01:00:00,19.4,29.5,26.8,59.0,38.8,667.0,0.21,3.0,0.8,95,1.35,48,2.5,922.2,0.0,100,
2024-01-09 02:00:00,17.8,27.1,22.2,63.0,28.9,584.0,0.2,3.0,1.8,92,0.2,90,2.0,923.0,0.0,100,
2024-01-09 03:00:00,16.1,24.8,19.2,66.0,23.3,522.0,0.19,3.0,3.2,83,0.4,360,0.9,922.9,0.0,100,
2024-01-09 04:00:00,15.6,24.1,17.3,68.0,21.6,482.0,0.17,4.0,3.0,84,0.71,45,1.4,922.2,0.0,100,
2024-01-09 05:00:00,16.2,25.0,19.0,68.0,26.5,544.0,0.17,4.0,2.1,86,1.43,25,2.0,921.9,0.0,100,
2024-01-09 06:00:00,17.1,26.3,24.8,63.0,46.3,719.0,0.16,4.0,3.0,77,0.99,45,1.9,923.0,0.0,100,
2024-01-09 07:00:00,24.2,36.6,32.6,56.0,73.2,958.0,0.14,5.0,3.5,73,1.02,79,1.9,923.1,0.0,100,
2024-01-09 08:00:00,32.8,49.0,37.4,53.0,90.7,1116.0,0.13,5.0,4.1,65,0.85,111,1.9,922.5,0.0,99,
2024-01-09 09:00:00,38.6,57.5,36.4,58.0,89.7,1121.0,0.13,6.0,4.0,61,1.12,63,2.4,922.1,0.0,97,
2024-01-09 10:00:00,38.8,58.2,32.5,68.0,79.2,1044.0,0.13,7.0,5.3,65,1.75,24,3.8,922.0,0.0,47,
2024-01-09 11:00:00,30.6,46.8,29.2,76.0,70.0,955.0,0.14,7.0,5.9,75,1.58,18,4.4,921.4,0.0,19,
2024-01-09 12:00:00,26.5,40.7,27.0,81.0,63.3,850.0,0.14,7.0,7.3,74,1.75,13,4.5,920.6,0.0,26,
2024-01-09 13:00:00,24.3,37.5,25.5,84.0,57.9,734.0,0.15,6.0,7.7,70,1.7,3,4.4,920.8,0.0,73,
2024-01-09 14:00:00,24.2,37.1,26.8,82.0,60.5,687.0,0.15,6.0,7.6,68,1.49,42,4.2,920.1,0.0,89,
2024-01-09 15:00:00,25.7,39.1,33.7,73.0,78.7,775.0,0.15,6.0,6.6,73,1.61,30,3.8,919.4,0.0,100,
2024-01-09 16:00:00,30.7,46.3,43.5,59.0,104.9,933.0,0.14,5.0,5.4,78,0.9,90,2.9,919.2,0.0,100,
2024-01-09 17:00:00,28.9,43.3,40.4,50.0,81.6,902.0,0.12,5.0,4.8,81,0.67,297,1.6,919.5,0.0,72,
2024-01-09 18:00:00,32.6,48.3,40.6,48.0,89.9,1040.0,0.12,5.0,3.2,86,2.06,14,2.9,919.0,0.0,96,
2024-01-09 19:00:00,38.2,56.6,40.8,44.0,100.8,1229.0,0.12,5.0,3.6,80,1.98,45,2.9,918.3,0.0,99,
2024-01-09 20:00:00,40.4,60.1,41.0,42.0,106.0,1358.0,0.11,5.0,4.1,74,2.37,28,3.1,917.6,0.0,100,
2024-01-09 21:00:00,39.1,58.1,41.4,41.0,101.4,1388.0,0.12,6.0,4.3,69,1.41,45,3.2,917.0,0.0,100,
2024-01-09 22:00:00,38.6,57.9,41.8,42.0,91.1,1359.0,0.13,6.0,5.7,59,1.92,51,2.9,916.1,0.0,100,
2024-01-09 23:00:00,36.8,55.4,40.9,44.0,78.2,1282.0,0.12,7.0,5.6,58,1.8,71,3.3,915.6,0.0,100,
2024-01-10 00:00:00,31.3,48.0,38.0,49.0,61.3,1134.0,0.12,7.0,4.9,59,2.35,12,3.4,915.6,0.0,100,
2024-01-10 01:00:00,27.5,42.5,33.8,57.0,41.8,939.0,0.12,7.0,7.1,44,1.3,86,3.3,915.7,0.0,100,
2024-01-10 02:00:00,24.1,37.5,29.6,63.0,27.6,777.0,0.18,7.0,7.5,41,0.76,113,2.4,915.3,0.0,100,
2024-01-10 03:00:00,21.5,33.6,24.7,68.0,20.6,659.0,0.25,6.0,7.0,44,1.58,342,2.8,914.8,0.0,100,
2024-01-10 04:00:00,19.6,30.6,19.8,71.0,18.9,574.0,0.25,6.0,5.3,54,1.14,52,2.6,914.2,0.0,100,
2024-01-10 05:00:00,18.5,29.0,18.9,69.0,25.2,586.0,0.17,6.0,3.4,54,2.0,87,3.2,912.4,0.0,100,
2024-01-10 06:00:00,18.3,28.5,24.5,63.0,43.2,732.0,0.14,5.0,4.7,49,2.01,264,4.2,914.2,0.0,100,
2024-01-10 07:00:00,24.9,37.6,32.1,55.0,67.9,939.0,0.12,5.0,3.0,62,1.72,324,4.0,914.9,0.0,98,
2024-01-10 08:00:00,33.3,49.2,37.5,52.0,85.4,1139.0,0.12,4.0,2.0,64,1.68,73,3.0,913.1,0.0,99,
2024-01-10 09:00:00,39.2,57.7,38.6,57.0,89.1,1320.0,0.11,4.0,4.6,53,1.52,23,3.1,914.0,0.0,98,
2024-01-10 10:00:00,43.4,63.6,37.5,65.0,85.7,1495.0,0.12,4.0,5.1,52,2.12,8,3.9,914.2,0.0,84,
2024-01-10 11:00:00,45.9,67.1,36.2,73.0,80.8,1628.0,0.12,4.0,6.3,55,1.71,7,4.2,913.1,0.0,82,
2024-01-10 12:00:00,48.4,70.8,34.8,79.0,75.4,1712.0,0.11,4.0,8.5,54,1.99,18,4.3,912.2,0.0,38,
2024-01-10 13:00:00,50.2,73.1,33.1,84.0,68.6,1754.0,0.1,3.0,9.6,55,2.57,13,4.8,911.3,0.0,3,
2024-01-10 14:00:00,49.6,72.2,33.0,84.0,63.6,1747.0,0.09,3.0,9.7,59,2.72,6,5.0,910.8,0.0,28,
2024-01-10 15:00:00,50.9,74.0,35.8,75.0,61.3,1662.0,0.09,3.0,8.9,68,1.3,4,4.6,910.7,0.0,99,
2024-01-10 16:00:00,45.8,66.8,40.0,61.0,60.7,1528.0,0.11,3.0,9.2,62,1.6,4,3.1,911.1,0.0,100,
2024-01-10 17:00:00,41.0,61.2,41.2,47.0,66.2,1162.0,0.14,7.0,9.3,59,1.2,85,2.7,911.0,0.0,100,
2024-01-10 18:00:00,39.0,58.4,40.9,49.0,68.0,1101.0,0.14,7.0,8.4,49,1.17,121,3.0,911.2,0.0,100,
2024-01-10 19:00:00,34.6,52.0,40.2,53.0,70.2,1010.0,0.13,6.0,8.0,43,2.12,289,2.6,912.7,0.0,98,
2024-01-10 20:00:00,31.2,47.3,37.9,56.0,69.6,901.0,0.12,6.0,2.1,71,2.47,159,5.1,914.0,0.0,96,
2024-01-10 21:00:00,29.4,44.6,32.4,60.0,63.9,759.0,0.16,6.0,8.1,42,0.71,225,3.8,915.9,0.0,92,
2024-01-10 22:00:00,21.8,33.9,25.3,64.0,55.4,598.0,0.25,6.0,4.6,56,2.47,284,4.1,915.8,0.0,100,
2024-01-10 23:00:00,19.0,30.0,19.7,67.0,47.5,470.0,0.23,6.0,5.3,54,0.78,130,3.9,917.7,0.0,100,
2024-01-11 00:00:00,17.2,27.6,16.9,68.0,41.1,398.0,0.26,6.0,1.6,66,1.63,101,2.5,917.0,0.0,100,
2024-01-11 01:00:00,15.9,26.0,15.7,67.0,35.3,358.0,0.21,6.0,1.0,71,1.86,54,3.5,916.7,0.0,100,
2024-01-11 02:00:00,15.1,24.8,14.8,66.0,31.1,332.0,0.17,6.0,0.6,82,3.48,51,6.3,916.2,0.0,97,
2024-01-11 03:00:00,14.6,23.8,13.8,66.0,27.5,309.0,0.16,6.0,0.2,92,3.19,58,6.8,916.2,0.0,100,
2024-01-11 04:00:00,13.4,21.9,13.2,67.0,25.4,300.0,0.16,5.0,0.2,90,2.48,47,6.2,915.2,0.0,80,
2024-01-11 05:00:00,15.3,24.6,15.8,64.0,34.4,368.0,0.18,5.0,-1.5,94,1.61,30,5.2,914.0,0.0,98,
2024-01-11 06:00:00,13.3,21.2,18.9,61.0,51.4,428.0,0.16,4.0,0.2,98,2.24,63,5.3,914.3,0.0,100,
2024-01-11 07:00:00,14.7,22.9,23.1,57.0,74.8,519.0,0.14,4.0,-0.1,98,3.67,11,6.2,913.0,0.0,100,
2024-01-11 08:00:00,21.5,32.4,26.5,54.0,92.0,637.0,0.13,3.0,-0.6,99,2.62,47,7.7,912.5,0.0,100,
2024-01-11 09:00:00,27.9,41.6,28.1,55.0,97.9,823.0,0.12,3.0,2.0,87,2.92,31,8.0,911.6,0.0,100,
2024-01-11 10:00:00,33.4,49.5,28.9,58.0,97.5,1036.0,0.11,4.0,2.1,89,6.2,2,9.5,909.7,0.0,92,
2024-01-11 11:00:00,35.4,52.4,29.2,60.0,93.6,1156.0,0.1,4.0,3.1,79,4.0,13,9.9,909.6,0.0,100,
2024-01-11 12:00:00,39.3,58.1,29.0,63.0,84.6,1110.0,0.11,4.0,4.0,70,2.85,342,7.7,909.9,0.0,100,
2024-01-11 13:00:00,38.9,57.5,28.4,65.0,72.1,971.0,0.14,5.0,2.0,82,3.58,297,6.6,911.6,0.0,100,
2024-01-11 14:00:00,25.4,38.3,28.0,64.0,62.8,837.0,0.22,5.0,1.1,92,3.33,229,7.5,913.9,0.1,100,
2024-01-11 15:00:00,13.4,20.9,28.1,57.0,58.9,720.0,0.32,5.0,3.0,83,3.13,243,7.2,915.7,0.0,100,
2024-01-11 16:00:00,12.8,20.0,28.4,46.0,58.2,607.0,0.3,4.0,3.2,80,1.91,264,6.7,917.5,0.2,100,
2024-01-11 17:00:00,11.7,17.6,28.4,38.0,54.6,528.0,0.18,2.0,2.2,87,0.71,135,4.3,918.0,0.6,100,
2024-01-11 18:00:00,16.8,24.7,29.5,34.0,65.9,642.0,0.14,1.0,1.5,91,1.93,21,4.5,919.9,1.2,100,
2024-01-11 19:00:00,14.6,21.4,30.9,28.0,81.0,794.0,0.08,1.0,0.9,95,1.5,356,4.5,922.0,0.9,100,
2024-01-11 20:00:00,7.3,10.5,31.6,24.0,87.7,867.0,0.05,0.0,0.5,96,2.33,313,4.6,924.1,1.7,100,
2024-01-11 21:00:00,6.2,8.8,31.2,23.0,78.8,791.0,0.05,0.0,0.2,93,1.7,242,4.8,925.8,1.5,100,
2024-01-11 22:00:00,4.6,6.5,30.0,24.0,61.6,637.0,0.04,0.0,-0.1,95,1.04,287,3.5,926.0,1.2,100,
2024-01-11 23:00:00,4.5,6.4,27.7,27.0,46.2,501.0,0.05,0.0,-0.6,95,2.6,360,4.9,926.7,0.8,100,
2024-01-12 00:00:00,2.7,3.9,23.6,33.0,35.5,415.0,0.05,0.0,-1.8,94,2.69,22,5.0,927.4,0.6,100,
2024-01-12 01:00:00,2.2,3.3,18.4,40.0,26.5,347.0,0.04,0.0,-2.8,94,2.31,18,4.9,928.1,0.3,100,
2024-01-12 02:00:00,2.2,3.3,14.5,46.0,20.4,300.0,0.03,0.0,-3.4,93,2.59,28,4.7,928.5,0.2,100,
2024-01-12 03:00:00,2.6,4.0,12.5,49.0,17.1,269.0,0.03,0.0,-3.9,92,2.72,36,5.1,929.0,0.1,100,
2024-01-12 04:00:00,3.0,4.6,11.8,49.0,16.7,260.0,0.03,1.0,-4.6,92,2.44,35,5.2,928.9,0.1,90,
2024-01-12 05:00:00,4.0,6.1,15.6,47.0,23.2,330.0,0.03,1.0,-5.3,94,2.3,34,4.9,928.8,0.0,91,
2024-01-12 06:00:00,4.8,7.2,18.1,45.0,36.2,408.0,0.03,1.0,-6.1,91,3.54,16,6.0,928.7,0.0,75,
2024-01-12 07:00:00,8.7,12.7,21.3,43.0,54.0,516.0,0.03,1.0,-7.3,94,2.67,13,6.4,929.0,0.0,23,
2024-01-12 08:00:00,13.4,19.5,23.1,43.0,66.5,589.0,0.03,1.0,-8.2,93,1.34,63,4.7,928.8,0.0,39,
2024-01-12 09:00:00,17.2,24.9,21.6,49.0,68.3,595.0,0.03,1.0,-6.4,87,1.17,110,5.6,928.7,0.0,4,
2024-01-12 10:00:00,14.0,20.3,18.6,58.0,64.9,567.0,0.04,1.0,-3.7,80,0.5,323,5.4,927.6,0.0,0,
2024-01-12 11:00:00,13.2,19.2,16.9,65.0,62.3,542.0,0.05,1.0,-2.3,79,3.23,338,6.0,926.5,0.0,32,
2024-01-12 12:00:00,13.2,19.0,17.3,69.0,62.3,526.0,0.05,1.0,-2.4,82,3.83,353,6.3,925.2,0.0,38,
2024-01-12 13:00:00,13.3,19.3,18.9,70.0,63.3,514.0,0.06,1.0,-2.2,81,2.16,13,6.2,924.0,0.0,43,
2024-01-12 14:00:00,13.8,20.0,21.9,69.0,66.3,520.0,0.07,1.0,-1.2,79,0.85,45,5.4,922.8,0.0,94,
2024-01-12 15:00:00,16.0,23.2,27.2,64.0,73.4,545.0,0.07,1.0,-0.4,69,0.73,16,5.0,922.0,0.0,5,
2024-01-12 16:00:00,18.0,26.1,33.8,56.0,82.6,590.0,0.07,1.0,-0.4,68,1.36,17,3.5,920.9,0.0,93,
2024-01-12 17:00:00,25.1,37.3,37.9,45.0,95.8,768.0,0.09,4.0,-0.6,66,2.83,8,4.9,920.0,0.0,99,
2024-01-12 18:00:00,30.2,44.5,38.5,44.0,106.3,942.0,0.09,4.0,0.0,69,1.8,34,3.5,920.3,0.0,100,
2024-01-12 19:00:00,35.4,52.0,39.4,42.0,119.8,1177.0,0.08,3.0,-0.3,66,1.41,98,3.0,919.4,0.0,100,
2024-01-12 20:00:00,37.8,55.3,40.1,41.0,123.4,1318.0,0.08,3.0,-0.7,67,1.81,96,3.0,918.3,0.0,100,
2024-01-12 21:00:00,37.5,54.8,41.3,41.0,108.5,1286.0,0.08,3.0,-1.5,70,2.33,59,3.3,917.6,0.0,100,
2024-01-12 22:00:00,33.1,48.8,42.3,42.0,83.6,1159.0,0.08,4.0,-4.0,78,2.2,60,3.8,915.4,0.0,100,
2024-01-12 23:00:00,27.1,40.4,41.3,45.0,61.4,1017.0,0.08,5.0,-1.4,67,1.98,45,4.2,914.5,0.0,99,
2024-01-13 00:00:00,22.4,34.2,36.4,52.0,45.7,870.0,0.09,6.0,-3.4,76,4.03,353,4.4,912.0,0.0,99,
2024-01-13 01:00:00,18.9,29.7,29.4,62.0,32.8,708.0,0.1,8.0,-2.7,78,2.7,358,4.7,911.5,0.0,99,
2024-01-13 02:00:00,16.5,27.1,23.6,69.0,23.4,585.0,0.12,9.0,-3.5,84,1.64,128,5.4,911.0,0.0,93,
2024-01-13 03:00:00,16.1,27.1,19.4,73.0,17.1,505.0,0.16,10.0,1.0,60,0.71,172,4.1,911.8,0.0,100,
2024-01-13 04:00:00,15.7,26.9,16.3,76.0,14.3,464.0,0.2,11.0,2.3,57,1.79,27,3.5,911.0,0.0,100,
2024-01-13 05:00:00,15.0,25.7,15.8,74.0,18.2,488.0,0.19,12.0,0.8,70,2.82,23,4.3,909.5,0.0,100,
2024-01-13 06:00:00,16.1,27.1,22.1,67.0,33.9,668.0,0.15,11.0,-0.2,74,3.11,6,4.5,909.4,0.0,100,
2024-01-13 07:00:00,23.7,37.7,30.6,59.0,55.8,914.0,0.16,10.0,4.4,53,2.55,45,4.1,910.7,0.0,100,
2024-01-13 08:00:00,32.6,50.2,36.5,54.0,73.4,1077.0,0.15,9.0,4.8,52,1.91,47,3.6,911.1,0.0,98,
2024-01-13 09:00:00,37.6,57.0,37.3,57.0,83.7,1084.0,0.16,8.0,3.7,62,2.46,297,2.9,911.6,0.0,99,
2024-01-13 10:00:00,36.1,54.7,35.4,65.0,89.7,1008.0,0.2,7.0,0.8,77,1.89,302,4.8,913.5,0.0,100,
2024-01-13 11:00:00,28.3,43.5,33.0,72.0,90.3,923.0,0.22,7.0,1.8,73,1.75,13,3.7,912.1,0.0,97,
2024-01-13 12:00:00,26.4,40.6,29.0,77.0,79.6,829.0,0.24,7.0,3.2,69,2.21,5,4.2,910.8,0.0,95,
2024-01-13 13:00:00,21.7,33.8,24.4,82.0,63.5,726.0,0.24,7.0,3.2,70,1.4,360,3.6,910.9,0.0,100,
2024-01-13 14:00:00,22.4,34.6,24.3,82.0,58.8,692.0,0.21,7.0,3.7,65,1.49,340,3.2,911.8,0.0,100,
2024-01-13 15:00:00,29.7,45.2,32.9,74.0,75.6,781.0,0.18,7.0,4.0,64,1.49,48,2.8,911.7,0.0,100,
2024-01-13 16:00:00,37.6,56.3,46.1,63.0,103.7,939.0,0.16,7.0,5.9,49,1.22,351,3.1,913.1,0.0,100,
2024-01-13 17:00:00,45.2,68.7,55.8,46.0,134.7,1306.0,0.24,11.0,2.5,60,2.02,237,3.1,913.4,0.0,100,
2024-01-13 18:00:00,43.7,66.4,55.4,45.0,153.6,1396.0,0.23,10.0,-0.1,75,2.83,352,4.7,914.2,0.0,99,
2024-01-13 19:00:00,49.2,74.0,54.8,43.0,178.7,1513.0,0.23,10.0,5.4,53,0.7,90,4.1,916.0,0.0,86,
2024-01-13 20:00:00,50.3,75.4,54.0,42.0,189.7,1551.0,0.25,9.0,5.9,51,0.81,83,2.2,915.9,0.0,98,
2024-01-13 21:00:00,45.8,69.4,53.5,42.0,174.3,1447.0,0.24,9.0,5.2,52,1.46,74,2.5,915.9,0.1,98,
2024-01-13 22:00:00,41.3,63.1,52.7,43.0,145.0,1265.0,0.19,10.0,2.2,67,2.4,45,4.3,914.2,0.0,91,
2024-01-13 23:00:00,34.6,53.6,50.2,46.0,118.3,1089.0,0.16,10.0,3.4,59,0.85,225,4.6,915.7,0.0,100,
2024-01-14 00:00:00,28.1,44.5,43.9,52.0,99.1,934.0,0.17,10.0,4.7,51,1.61,263,2.0,916.4,0.0,100,
2024-01-14 01:00:00,24.7,39.8,35.8,59.0,82.7,785.0,0.2,11.0,-0.2,69,2.76,226,4.6,916.1,0.0,100,
2024-01-14 02:00:00,23.2,37.5,30.1,64.0,71.6,683.0,0.24,11.0,6.1,43,1.12,190,4.5,917.9,0.0,100,
2024-01-14 03:00:00,23.2,37.5,28.8,64.0,68.4,641.0,0.24,11.0,-0.2,68,2.8,215,4.3,916.3,0.0,99,
2024-01-14 04:00:00,24.6,39.6,30.0,62.0,70.7,647.0,0.21,10.0,5.7,46,0.89,243,4.3,917.7,0.0,95,
2024-01-14 05:00:00,21.4,34.8,28.0,63.0,52.7,642.0,0.13,11.0,4.1,53,1.84,229,2.6,917.8,0.0,99,
2024-01-14 06:00:00,21.5,34.5,31.3,60.0,61.7,772.0,0.11,11.0,8.1,42,1.7,93,2.9,917.4,0.0,100,
2024-01-14 07:00:00,27.1,42.1,35.9,56.0,74.0,957.0,0.09,10.0,4.2,51,1.7,118,3.1,916.1,0.0,0,
2024-01-14 08:00:00,33.6,51.6,39.1,55.0,82.7,1139.0,0.08,10.0,2.0,57,3.2,90,4.6,915.7,0.0,13,
2024-01-14 09:00:00,38.2,58.0,40.0,59.0,84.5,1341.0,0.08,10.0,3.0,64,1.94,102,4.7,916.9,0.0,59,
2024-01-14 10:00:00,42.1,63.6,39.6,66.0,82.6,1540.0,0.09,10.0,7.8,39,1.49,110,3.5,917.7,0.0,91,
2024-01-14 11:00:00,45.5,68.5,38.2,72.0,79.5,1603.0,0.09,10.0,9.9,33,1.24,104,3.2,917.7,0.0,89,
2024-01-14 12:00:00,33.8,51.7,33.9,78.0,71.0,1392.0,0.09,9.0,6.2,59,2.71,356,3.4,916.3,0.0,87,
2024-01-14 13:00:00,23.6,36.9,28.6,83.0,61.2,1045.0,0.11,9.0,9.8,44,0.94,328,4.5,918.6,0.0,100,
2024-01-14 14:00:00,26.9,41.4,28.2,83.0,65.1,849.0,0.12,8.0,9.4,45,1.93,21,3.3,917.3,0.0,100,
2024-01-14 15:00:00,34.0,51.5,38.5,74.0,98.4,988.0,0.13,8.0,6.4,56,1.2,85,3.7,917.6,0.0,100,
2024-01-14 16:00:00,44.1,65.9,53.9,59.0,145.3,1278.0,0.13,7.0,7.4,52,0.36,146,2.2,917.6,0.0,100,
2024-01-14 17:00:00,45.5,69.6,58.5,60.0,143.7,1332.0,0.16,13.0,5.9,58,2.2,360,3.0,917.4,0.0,100,
2024-01-14 18:00:00,43.2,66.1,53.7,55.0,133.9,1238.0,0.19,14.0,-0.1,82,2.42,277,3.9,917.3,0.0,98,
2024-01-14 19:00:00,37.7,59.0,47.0,47.0,119.8,1105.0,0.29,16.0,0.6,82,2.72,264,4.8,920.2,0.0,100,
2024-01-14 20:00:00,34.5,55.8,41.0,43.0,105.8,981.0,0.34,16.0,-1.8,94,2.02,279,5.9,921.5,0.0,100,
2024-01-14 21:00:00,32.0,52.3,36.8,44.0,93.4,887.0,0.28,13.0,-3.7,99,1.7,267,4.5,922.7,0.0,100,
2024-01-14 22:00:00,24.7,40.4,33.3,47.0,81.0,802.0,0.22,10.0,-2.8,100,1.6,176,4.1,923.5,0.2,100,
2024-01-14 23:00:00,10.2,16.9,29.6,51.0,68.1,707.0,0.12,7.0,-2.9,100,0.7,90,3.9,922.7,0.5,100,
2024-01-15 00:00:00,5.0,9.3,24.8,54.0,52.9,582.0,0.09,7.0,-3.2,100,0.63,108,3.4,922.9,0.2,100,
2024-01-15 01:00:00,4.6,9.1,19.9,58.0,37.2,446.0,0.08,8.0,-3.8,100,0.63,198,3.2,924.0,0.5,100,
2024-01-15 02:00:00,4.8,9.6,16.2,60.0,25.8,345.0,0.06,9.0,-4.2,99,0.28,315,3.2,923.6,0.5,100,
2024-01-15 03:00:00,4.8,9.8,14.6,61.0,20.9,296.0,0.07,10.0,-5.8,99,2.1,267,7.2,923.3,0.5,100,
2024-01-15 04:00:00,4.9,10.2,14.3,60.0,20.3,280.0,0.07,10.0,-4.7,88,1.36,287,6.8,923.8,0.2,100,
2024-01-15 05:00:00,5.7,11.5,15.9,61.0,23.3,334.0,0.08,11.0,-5.3,94,2.82,293,8.4,923.2,0.1,100,
2024-01-15 06:00:00,6.4,12.7,17.9,59.0,32.8,386.0,0.07,11.0,-4.2,96,2.4,343,5.4,925.0,0.3,100,
2024-01-15 07:00:00,8.4,15.7,20.6,56.0,46.0,458.0,0.06,11.0,-4.2,95,2.94,18,5.8,923.7,0.1,98,
2024-01-15 08:00:00,10.7,18.9,22.2,55.0,55.6,510.0,0.07,11.0,-4.7,94,1.57,63,6.4,924.0,0.0,97,
2024-01-15 09:00:00,12.5,21.7,21.3,57.0,58.4,525.0,0.08,12.0,-3.8,88,0.63,72,7.1,925.2,0.0,100,
2024-01-15 10:00:00,12.7,22.0,19.2,61.0,57.7,522.0,0.09,13.0,-2.8,87,3.24,351,6.4,924.0,0.0,100,
2024-01-15 11:00:00,12.1,21.5,18.0,64.0,56.5,511.0,0.1,13.0,-5.1,100,3.35,333,7.3,925.3,0.0,100,
2024-01-15 12:00:00,11.0,19.7,18.2,64.0,55.5,492.0,0.11,12.0,-4.9,96,0.14,135,7.2,925.6,0.0,100,
2024-01-15 13:00:00,10.1,18.2,19.2,62.0,54.1,467.0,0.11,11.0,-3.2,88,0.98,294,7.6,925.9,0.0,100,
2024-01-15 14:00:00,9.6,16.8,21.3,59.0,53.5,453.0,0.1,10.0,-4.2,95,3.26,313,7.0,926.1,0.0,100,
2024-01-15 15:00:00,8.9,14.7,25.2,53.0,53.7,456.0,0.09,9.0,-4.8,97,2.2,300,6.2,927.1,0.1,100,
2024-01-15 16:00:00,8.9,14.5,30.3,46.0,54.8,469.0,0.09,7.0,-3.8,88,0.98,204,4.6,928.1,0.2,100,
2024-01-15 17:00:00,10.9,19.8,28.9,51.0,45.8,449.0,0.18,14.0,-4.0,92,2.33,335,4.6,928.0,0.1,100,
2024-01-15 18:00:00,11.1,19.8,30.3,49.0,51.7,492.0,0.16,13.0,-4.8,90,2.41,355,5.1,928.5,0.3,100,
2024-01-15 19:00:00,10.7,19.0,32.1,47.0,59.8,552.0,0.16,11.0,-6.2,96,2.9,360,5.5,928.1,0.2,100,
2024-01-15 20:00:00,10.6,17.8,33.4,45.0,66.1,599.0,0.15,9.0,-6.7,96,1.63,47,5.6,928.3,0.1,98,
2024-01-15 21:00:00,9.8,15.2,33.6,45.0,69.4,624.0,0.13,7.0,-6.6,89,1.25,119,5.2,928.3,0.0,100,
2024-01-15 22:00:00,10.5,15.7,33.2,45.0,70.8,636.0,0.12,4.0,-5.9,86,1.0,360,5.8,927.3,0.0,100,
2024-01-15 23:00:00,11.3,16.8,32.8,46.0,69.5,631.0,0.11,2.0,-7.4,97,4.3,342,6.7,926.7,0.1,100,
2024-01-16 00:00:00,10.6,15.8,32.4,47.0,63.5,597.0,0.11,1.0,-7.9,97,1.36,54,7.2,927.0,0.0,100,
2024-01-16 01:00:00,10.3,15.4,31.8,48.0,54.8,546.0,0.1,2.0,-6.3,85,1.17,149,7.1,927.7,0.0,100,
2024-01-16 02:00:00,10.1,15.1,31.5,49.0,48.6,508.0,0.1,2.0,-5.9,85,3.05,328,6.9,927.5,0.0,100,
2024-01-16 03:00:00,10.0,15.1,31.6,50.0,44.8,481.0,0.1,2.0,-7.2,96,3.29,340,6.8,926.8,0.0,100,
2024-01-16 04:00:00,10.5,15.9,31.9,50.0,43.6,467.0,0.09,3.0,-7.3,95,0.5,127,6.0,927.0,0.0,98,
2024-01-16 05:00:00,9.5,14.1,29.4,54.0,53.3,466.0,0.09,2.0,-6.6,88,0.78,140,6.1,927.3,0.0,100,
2024-01-16 06:00:00,11.0,16.2,29.7,53.0,74.2,582.0,0.1,2.0,-7.2,91,0.73,106,4.5,927.1,0.1,98,
2024-01-16 07:00:00,15.4,22.5,30.1,53.0,102.5,741.0,0.09,1.0,-6.7,88,0.98,66,4.6,927.3,0.0,100,
2024-01-16 08:00:00,22.2,32.2,29.9,54.0,120.8,849.0,0.1,1.0,-6.1,83,2.26,347,4.8,927.1,0.0,100,
2024-01-16 09:00:00,28.5,41.1,28.2,59.0,119.3,856.0,0.1,1.0,-7.2,94,3.2,346,6.0,927.1,0.0,100,
2024-01-16 10:00:00,22.8,32.9,25.9,65.0,107.6,813.0,0.12,1.0,-7.4,99,1.39,21,6.3,927.1,0.0,100,
2024-01-16 11:00:00,20.9,30.3,25.4,71.0,97.2,778.0,0.13,1.0,-6.1,94,0.78,130,7.3,927.1,0.0,100,
2024-01-16 12:00:00,21.0,30.4,27.5,77.0,89.8,759.0,0.15,1.0,-3.2,79,0.73,74,6.7,926.9,0.0,100,
2024-01-16 13:00:00,20.8,30.0,31.4,83.0,83.5,749.0,0.17,1.0,-2.5,81,3.18,347,6.3,926.3,0.0,100,
2024-01-16 14:00:00,21.8,31.4,37.0,83.0,84.3,777.0,0.18,1.0,-3.7,87,3.32,344,6.0,926.0,0.0,100,
2024-01-16 15:00:00,22.6,32.5,46.1,74.0,94.2,856.0,0.2,1.0,-4.2,86,2.42,353,5.6,925.8,0.0,100,
2024-01-16 16:00:00,26.3,37.7,57.0,60.0,111.1,974.0,0.21,1.0,-5.4,90,1.21,24,5.5,925.8,0.0,98,
2024-01-16 17:00:00,33.2,47.7,55.1,48.0,122.1,1038.0,0.26,1.0,-8.2,89,1.49,138,4.1,925.3,0.0,92,
2024-01-16 18:00:00,43.9,63.1,54.1,46.0,144.3,1168.0,0.3,1.0,-5.6,83,0.41,166,3.4,926.6,0.0,98,
2024-01-16 19:00:00,48.9,70.1,52.8,44.0,175.7,1353.0,0.32,1.0,-8.2,87,2.09,343,3.3,925.2,0.0,89,
2024-01-16 20:00:00,48.5,69.6,51.2,42.0,204.8,1527.0,0.31,1.0,-7.3,89,2.38,345,3.4,925.7,0.0,95,
